productId,sku,slug,productName,category,categoryName,subcategory,subcategoryName,price,stock,blingStatus,color,flavor,variation,currentImage,imageSource,imageScore,imageStatus,descriptionStatus,desiredFileName
16656554907,3104000004520,saboneteira-plastico-c-trava,SABONETEIRA PLASTICO C/ TRAVA,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,saboneteira-plastico-c-trava-3104000004520.jpg
16656548549,3104000004519,escorredor-de-loucas-plast,ESCORREDOR DE LOUÇAS PLAST,bijuterias,Bijuterias,,,24,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,escorredor-de-loucas-plast-3104000004519.jpg
16656540092,3104000004518,jogo-xadrez-trilha-2-em-1,JOGO XADREZ / TRILHA 2 EM 1,acessorios-inverno,Acessórios de Inverno,,,17,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,jogo-xadrez-trilha-2-em-1-3104000004518.jpg
16656536757,3104000004517,jogo-dinheirinho-50-pcs,JOGO DINHEIRINHO 50 PÇS,brinquedos,Brinquedos,,,6,7,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,jogo-dinheirinho-50-pcs-3104000004517.jpg
16656524703,3104000004516,boneco-brinquedo-super-hero,BONECO BRINQUEDO SUPER HERO,brinquedos,Brinquedos,,,24,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,boneco-brinquedo-super-hero-3104000004516.jpg
16655985896,3104000004514,sacola-de-presente-8-00,"SACOLA DE PRESENTE 8,00",bijuterias,Bijuterias,,,8,94,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,sacola-de-presente-8-00-3104000004514.jpg
16655968702,3104000004513,sacolinha-de-presente,SACOLINHA DE PRESENTE,bijuterias,Bijuterias,,,4,93,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,sacolinha-de-presente-3104000004513.jpg
16655768628,3104000004512,oculos-brasil,OCULOS BRASIL,oculos,Óculos,oculos-adulto,Adulto,12,11,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,oculos-brasil-3104000004512.jpg
16655553252,3104000004511,bucket,BUCKET,bijuterias,Bijuterias,,,24,21,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,bucket-3104000004511.jpg
16655432916,3104000004510,caixa-de-presente-grande,CAIXA DE PRESENTE GRANDE,bijuterias,Bijuterias,,,27,0,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,caixa-de-presente-grande-3104000004510.jpg
16655432728,3104000004509,caixa-de-presente-pequena,CAIXA DE PRESENTE PEQUENA,bijuterias,Bijuterias,,,17,0,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,caixa-de-presente-pequena-3104000004509.jpg
16655432170,3104000004508,caixa-de-presente-medio,CAIXA DE PRESENTE MEDIO,bijuterias,Bijuterias,,,24,2,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,caixa-de-presente-medio-3104000004508.jpg
16655406698,3104000004507,kit-buchinha-c-24,KIT BUCHINHA C/ 24,bijuterias,Bijuterias,,,17,30,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,kit-buchinha-c-24-3104000004507.jpg
16655397163,3104000004506,bola-pula-pula,BOLA PULA PULA,brinquedos,Brinquedos,,,27,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,bola-pula-pula-3104000004506.jpg
16655387412,3104000004505,ventosa-porta-cartao,VENTOSA PORTA CARTÃO,bijuterias,Bijuterias,,,12,92,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,ventosa-porta-cartao-3104000004505.jpg
16655324838,3104000004504,pulseira-smart-couro,PULSEIRA SMART COURO,bijuterias,Bijuterias,,,47,2,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,pulseira-smart-couro-3104000004504.jpg
16655294325,3104000004503,toalha-de-mesa-quadrada,TOALHA DE MESA QUADRADA,bijuterias,Bijuterias,,,12,7,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,toalha-de-mesa-quadrada-3104000004503.jpg
16655289770,3104000004502,brinquedo-escudo-lanca-dardos,BRINQUEDO ESCUDO LANÇA DARDOS,brinquedos,Brinquedos,,,17,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-escudo-lanca-dardos-3104000004502.jpg
16655287560,3104000004501,brinquedo-poney-premium,BRINQUEDO PONEY PREMIUM,brinquedos,Brinquedos,,,27,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-poney-premium-3104000004501.jpg
16655280699,3104000004500,desentupidor-de-ralo,DESENTUPIDOR DE RALO,bijuterias,Bijuterias,,,6,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,desentupidor-de-ralo-3104000004500.jpg
16655279087,3104000004499,cesta-retangular,CESTA RETANGULAR,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,cesta-retangular-3104000004499.jpg
16655274009,3104000004498,mini-forma-bolo,MINI FORMA BOLO,bijuterias,Bijuterias,,,12,13,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,mini-forma-bolo-3104000004498.jpg
16655270614,3104000004497,cabideiro-6-ganchos,CABIDEIRO 6 GANCHOS,bijuterias,Bijuterias,,,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,cabideiro-6-ganchos-3104000004497.jpg
16655257733,3104000004496,esfera-lava-roupa,ESFERA LAVA ROUPA,bijuterias,Bijuterias,,,12,18,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,esfera-lava-roupa-3104000004496.jpg
16655252954,3104000004495,prato-baby-360,PRATO BABY 360,bijuterias,Bijuterias,,,24,3,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,prato-baby-360-3104000004495.jpg
16655247211,3104000004494,case-brilho-pelic-ip-11,CASE BRILHO+PELIC IP 11,capinhas-acessorios-celular,Capinhas e Acessórios de Celular,,,36,13,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,case-brilho-pelic-ip-11-3104000004494.jpg
16655225591,3104000004493,luminaria-de-mesa,LUMINARIA DE MESA,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,luminaria-de-mesa-3104000004493.jpg
16655223926,3104000004492,faca-6pcs,FACA 6PÇS,bijuterias,Bijuterias,,,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,faca-6pcs-3104000004492.jpg
16655191797,3104000004490,case-mt-edge-60,CASE MT EDGE 60,capinhas-acessorios-celular,Capinhas e Acessórios de Celular,,,12,25,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,case-mt-edge-60-3104000004490.jpg
16655024775,3104000004489,bolsa-de-viagem-dobravel,BOLSA DE VIAGEM DOBRAVEL,bolsas-necessaires,Bolsas e Necessaires,,,24,5,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,bolsa-de-viagem-dobravel-3104000004489.jpg
16655024078,3104000004488,pop-tube-girafa,POP TUBE GIRAFA,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,pop-tube-girafa-3104000004488.jpg
16655021807,3104000004487,luminaria-de-mesa-premium,LUMINARIA DE MESA PREMIUM,bijuterias,Bijuterias,,,24,1,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,luminaria-de-mesa-premium-3104000004487.jpg
16655020625,3104000004486,bola-de-futebol,BOLA DE FUTEBOL,brinquedos,Brinquedos,,,24,12,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,bola-de-futebol-3104000004486.jpg
16655018396,3104000004485,centro-de-mesa,CENTRO DE MESA,bijuterias,Bijuterias,,,24,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,centro-de-mesa-3104000004485.jpg
16655016682,3104000004484,brinquedo-trenzinho-de-animal,BRINQUEDO TRENZINHO DE ANIMAL,brinquedos,Brinquedos,,,27,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-trenzinho-de-animal-3104000004484.jpg
16655015439,3104000004483,mini-caneca-com-coracao,MINI CANECA COM CORAÇÃO,bijuterias,Bijuterias,,,17,5,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,mini-caneca-com-coracao-3104000004483.jpg
16655014862,3104000004482,porta-copo-cortica,PORTA COPO CORTIÇA,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,porta-copo-cortica-3104000004482.jpg
16655013721,3104000004481,pop-tube-robo-c-luz,POP TUBE ROBO C/LUZ,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,pop-tube-robo-c-luz-3104000004481.jpg
16655004401,3104000004480,castical-de-coracao,CASTIÇAL DE CORAÇÃO,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,castical-de-coracao-3104000004480.jpg
16655002964,3104000004479,brinquedo-carruagem-com-poney,BRINQUEDO CARRUAGEM COM PONEY,brinquedos,Brinquedos,,,24,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-carruagem-com-poney-3104000004479.jpg
16654983057,3104000004478,garfo-6pcs,GARFO 6PÇS,bijuterias,Bijuterias,,,12,28,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,garfo-6pcs-3104000004478.jpg
16654975500,3104000004477,kit-saleiro-moedor-de-tempero,KIT SALEIRO + MOEDOR DE TEMPERO,bijuterias,Bijuterias,,,24,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,kit-saleiro-moedor-de-tempero-3104000004477.jpg
16654973964,3104000004476,maquininha-agarra-bolinha,MAQUININHA AGARRA BOLINHA,bijuterias,Bijuterias,,,17,-1,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,maquininha-agarra-bolinha-3104000004476.jpg
16654971636,3104000004475,bebedouro-patinho,BEBEDOURO PATINHO,bijuterias,Bijuterias,,,17,2,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,bebedouro-patinho-3104000004475.jpg
16654967351,3104000004474,brinquedo-violao,BRINQUEDO VIOLÃO,brinquedos,Brinquedos,,,24,7,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-violao-3104000004474.jpg
16654954895,3104000004473,anel-para-guardanapo,ANEL PARA GUARDANAPO,bijuterias,Bijuterias,,,24,3,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,anel-para-guardanapo-3104000004473.jpg
16654951045,3104000004472,toalha-de-mesa-estampada,TOALHA DE MESA ESTAMPADA,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,toalha-de-mesa-estampada-3104000004472.jpg
16654948479,3104000004471,protetor-de-quina-de-silicone,PROTETOR DE QUINA DE SILICONE,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,protetor-de-quina-de-silicone-3104000004471.jpg
16654943868,3104000004470,brinquedo-trenzinho-a-corda,BRINQUEDO TRENZINHO A CORDA,brinquedos,Brinquedos,,,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-trenzinho-a-corda-3104000004470.jpg
16654938022,3104000004469,cesto-multiuso-para-porta,CESTO MULTIUSO PARA PORTA,bijuterias,Bijuterias,,,24,1,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,cesto-multiuso-para-porta-3104000004469.jpg
16654933954,3104000004468,guardanapo,GUARDANAPO,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,guardanapo-3104000004468.jpg
16654931283,3104000004467,centro-de-mesa-folha,CENTRO DE MESA FOLHA,bijuterias,Bijuterias,,,36,3,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,centro-de-mesa-folha-3104000004467.jpg
16654923560,3104000004466,jogo-conecta-bolinhas,JOGO CONECTA BOLINHAS,brinquedos,Brinquedos,,,24,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,jogo-conecta-bolinhas-3104000004466.jpg
16654915064,3104000004465,paliteiro-ceramica-de-lanche,PALITEIRO CERÂMICA DE LANCHE,bijuterias,Bijuterias,,,24,16,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,paliteiro-ceramica-de-lanche-3104000004465.jpg
16654913309,3104000004464,kit-utensilios-de-bambu-c-4,KIT UTENSILIOS DE BAMBU C/4,bijuterias,Bijuterias,,,24,7,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,kit-utensilios-de-bambu-c-4-3104000004464.jpg
16654912031,3104000004463,brinquedo-elefante-c-luz,BRINQUEDO ELEFANTE C/LUZ,brinquedos,Brinquedos,,,24,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-elefante-c-luz-3104000004463.jpg
16654910859,3104000004462,brinquedo-ratinho-a-corda,BRINQUEDO RATINHO A CORDA,brinquedos,Brinquedos,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-ratinho-a-corda-3104000004462.jpg
16654906650,3104000004461,estilingue-de-balao-de-agua,ESTILINGUE DE BALÃO DE ÁGUA,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,estilingue-de-balao-de-agua-3104000004461.jpg
16654896167,3104000004460,aviao-planador,AVIÃO PLANADOR,bijuterias,Bijuterias,,,24,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,aviao-planador-3104000004460.jpg
16654894677,3104000004459,gancho-inox-oval,GANCHO INOX OVAL,bijuterias,Bijuterias,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,gancho-inox-oval-3104000004459.jpg
16654890533,3104000004458,lanca-helice-c-luz,LANÇA HELICE C/LUZ,bijuterias,Bijuterias,,,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,lanca-helice-c-luz-3104000004458.jpg
16654888485,3104000004457,brinquedo-arco-e-flecha,BRINQUEDO ARCO E FLECHA,brinquedos,Brinquedos,,,12,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-arco-e-flecha-3104000004457.jpg
16654286236,3104000004456,body-em-renda-frente,BODY EM RENDA FRENTE,bijuterias,Bijuterias,,,24,3,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,body-em-renda-frente-3104000004456.jpg
16654272232,3104000004455,masturbador-capsule-sexy,MASTURBADOR CAPSULE SEXY,sex-shop,Linha Adulto,sex-shop-masturbadores,Masturbadores,24,12,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,masturbador-capsule-sexy-3104000004455.jpg
16654264980,3104000004454,masturbador-egg-funny-sexy,MASTURBADOR EGG FUNNY SEXY,sex-shop,Linha Adulto,sex-shop-masturbadores,Masturbadores,24,0,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,masturbador-egg-funny-sexy-3104000004454.jpg
16654257116,3104000004453,body-rendado-persex-sexy,BODY RENDADO + PERSEX SEXY,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,27,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,body-rendado-persex-sexy-3104000004453.jpg
16654235906,3104000004452,conjunto-sexy,CONJUNTO SEXY,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,24,15,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,conjunto-sexy-3104000004452.jpg
16654226168,3104000004451,dedeira-com-textura-sexy,DEDEIRA COM TEXTURA SEXY,sex-shop,Linha Adulto,sex-shop-aneis,Anéis Penianos,12,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,dedeira-com-textura-sexy-3104000004451.jpg
16654218555,3104000004450,mascara-tiazinha-sexy,MASCARA TIAZINHA SEXY,maquiagem,Maquiagem,,,12,5,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,mascara-tiazinha-sexy-3104000004450.jpg
16654207756,3104000004449,algema-de-couro-macio,ALGEMA DE COURO MACIO,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,17,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,algema-de-couro-macio-3104000004449.jpg
16654196469,3104000004448,cinta-couro-para-protese-sexy,CINTA COURO PARA PRÓTESE SEXY,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,24,5,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,cinta-couro-para-protese-sexy-3104000004448.jpg
16654191031,3104000004447,cinto-de-castidade-sexy,CINTO DE CASTIDADE SEXY,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,17,5,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,cinto-de-castidade-sexy-3104000004447.jpg
16654185991,3104000004446,separador-de-pernas-e-braco,SEPARADOR DE PERNAS E BRAÇO,bijuterias,Bijuterias,,,24,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,separador-de-pernas-e-braco-3104000004446.jpg
16654157674,3104000004445,fio-dental-gabi-pimenta-sexy,FIO DENTAL GABI PIMENTA SEXY,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,fio-dental-gabi-pimenta-sexy-3104000004445.jpg
16654116890,3104000004444,vibrador-magic-rose-2-sexy,VIBRADOR MAGIC ROSE 2 SEXY,sex-shop,Linha Adulto,sex-shop-vibradores,Vibradores,36,1,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,vibrador-magic-rose-2-sexy-3104000004444.jpg
16654102240,3104000004443,fio-dental-lap-dance-sexy,FIO DENTAL LAP DANCE SEXY,sex-shop,Linha Adulto,sex-shop-geis-e-cremes,Géis & Cremes,24,12,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,fio-dental-lap-dance-sexy-3104000004443.jpg
16654089931,3104000004442,fio-de-fada-infantil,FIO DE FADA INFANTIL,bijuterias,Bijuterias,,,17,12,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,fio-de-fada-infantil-3104000004442.jpg
16654081834,3104000004441,porta-retato-17-00,"PORTA RETATO 17,00",bijuterias,Bijuterias,,,17,4,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,porta-retato-17-00-3104000004441.jpg
16654058017,3104000004440,vela-eletrica-6-00,"VELA ELETRICA 6,00",bijuterias,Bijuterias,,,6,-6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,vela-eletrica-6-00-3104000004440.jpg
16653757530,3104000004439,flor-artificial-de-vidro,FLOR ARTIFICIAL DE VIDRO,bijuterias,Bijuterias,,,17,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,flor-artificial-de-vidro-3104000004439.jpg
16653736814,3104000004438,brinquedo-abelha-a-corda,BRINQUEDO ABELHA Á CORDA,brinquedos,Brinquedos,,,17,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-abelha-a-corda-3104000004438.jpg
16653735409,3104000004437,porta-retrato-dobravel-duplo,PORTA RETRATO DOBRAVÉL DUPLO,bijuterias,Bijuterias,,,24,7,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,porta-retrato-dobravel-duplo-3104000004437.jpg
16653733441,3104000004436,brinquedo-cobra-elastica-grudenta,BRINQUEDO COBRA ELASTICA GRUDENTA,brinquedos,Brinquedos,,,12,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,brinquedo-cobra-elastica-grudenta-3104000004436.jpg
16653722240,3104000004435,livro-caligrafia-infantil,LIVRO CALIGRAFIA INFANTIL,bijuterias,Bijuterias,,,12,18,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,livro-caligrafia-infantil-3104000004435.jpg
16653718921,3104000004434,jogo-americano-de-plastico,JOGO AMERICANO DE PLASTICO,brinquedos,Brinquedos,,,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,jogo-americano-de-plastico-3104000004434.jpg
16653712606,3104000004433,kit-vassoura-pa-de-plastico,KIT VASSOURA + PÁ DE PLASTICO,bijuterias,Bijuterias,,,12,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,kit-vassoura-pa-de-plastico-3104000004433.jpg
16653711679,3104000004432,chapeu-de-cowboy,CHAPEU DE COWBOY,bijuterias,Bijuterias,,,12,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,chapeu-de-cowboy-3104000004432.jpg
16653565874,3104000004431,pendulo-de-newton,PÊNDULO DE NEWTON,bijuterias,Bijuterias,,,24,1,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,pendulo-de-newton-3104000004431.jpg
16653556874,3104000004430,colar-de-mesa,COLAR DE MESA,bijuterias,Bijuterias,,,12,1,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,colar-de-mesa-3104000004430.jpg
16653554533,3104000004429,colar-de-mesa-gold,COLAR DE MESA GOLD,bijuterias,Bijuterias,,,17,2,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,colar-de-mesa-gold-3104000004429.jpg
16653540962,3104000004428,tapete-bem-vindo,TAPETE BEM VINDO,bijuterias,Bijuterias,,,17,13,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,tapete-bem-vindo-3104000004428.jpg
16653538114,3104000004427,porta-comprimido-premium,PORTA COMPRIMIDO PREMIUM,bijuterias,Bijuterias,,,24,4,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,porta-comprimido-premium-3104000004427.jpg
16653527600,3104000004426,termometro-de-ambiente,TERMOMETRO DE AMBIENTE,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,termometro-de-ambiente-3104000004426.jpg
16653519426,3104000004425,molde-de-biscoito,MOLDE DE BISCOITO,bijuterias,Bijuterias,,,12,25,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,molde-de-biscoito-3104000004425.jpg
16653517956,3104000004424,flor-decorativa-c-ima-geladeira,FLOR DECORATIVA C/ IMÃ GELADEIRA,bijuterias,Bijuterias,,,12,15,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,flor-decorativa-c-ima-geladeira-3104000004424.jpg
16653509904,3104000004423,vassoura-infantil,VASSOURA INFANTIL,bijuterias,Bijuterias,,,12,15,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,vassoura-infantil-3104000004423.jpg
16653497202,3104000004422,bandeja-de-madeira-retangular,BANDEJA DE MADEIRA RETANGULAR,bijuterias,Bijuterias,,,36,25,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,bandeja-de-madeira-retangular-3104000004422.jpg
16653466005,3104000004421,vaso-planta-decorativo-gold,VASO + PLANTA DECORATIVO GOLD,bijuterias,Bijuterias,,,17,37,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,vaso-planta-decorativo-gold-3104000004421.jpg
16653444879,3104000004420,album-de-fotos,ALBUM DE FOTOS,bijuterias,Bijuterias,,,27,20,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,album-de-fotos-3104000004420.jpg
16653440663,3104000004419,tartaruga-decoracao,TARTARUGA DECORAÇÃO,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,tartaruga-decoracao-3104000004419.jpg
16653425037,3104000004418,kit-confeiteiro-de-silicone,KIT CONFEITEIRO DE SILICONE,bijuterias,Bijuterias,,,17,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,kit-confeiteiro-de-silicone-3104000004418.jpg
16653423566,3104000004417,dino-legal-brinquedo,DINO LEGAL BRINQUEDO,brinquedos,Brinquedos,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,dino-legal-brinquedo-3104000004417.jpg
16653420556,3104000004416,escorredor-de-loucas-bambu,ESCORREDOR DE LOUÇAS BAMBU,bijuterias,Bijuterias,,,24,6,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,escorredor-de-loucas-bambu-3104000004416.jpg
16653417631,3104000004415,toalha-de-mesa-impermeavel,TOALHA DE MESA IMPERMÉAVEL,bijuterias,Bijuterias,,,12,11,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,toalha-de-mesa-impermeavel-3104000004415.jpg
16653415561,3104000004414,chapeu-de-palha,CHAPEU DE PALHA,bijuterias,Bijuterias,,,12,23,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,chapeu-de-palha-3104000004414.jpg
16653412999,3104000004413,toalha-de-geladeira,TOALHA DE GELADEIRA,bijuterias,Bijuterias,,,12,5,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,toalha-de-geladeira-3104000004413.jpg
16653412034,3104000004412,cortina-de-pia,CORTINA DE PIA,bijuterias,Bijuterias,,,12,12,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,cortina-de-pia-3104000004412.jpg
16653406974,3104000004411,espatula-p-pate,ESPATULA P/PATÊ,bijuterias,Bijuterias,,,12,13,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,espatula-p-pate-3104000004411.jpg
16653399970,3104000004410,marcador-de-copos-6pcs,MARCADOR DE COPOS 6PÇS,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,marcador-de-copos-6pcs-3104000004410.jpg
16653398793,3104000004409,porta-copo-de-madeira-6pcs,PORTA COPO DE MADEIRA 6PÇS,bijuterias,Bijuterias,,,12,8,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,porta-copo-de-madeira-6pcs-3104000004409.jpg
16653397612,3104000004408,regua-medidora-de-parede-infantil,REGUÁ MEDIDORA DE PAREDE INFANTIL,bijuterias,Bijuterias,,,12,11,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,regua-medidora-de-parede-infantil-3104000004408.jpg
16653382024,3104000004407,etiqueta-escolar-adesiva,ETIQUETA ESCOLAR ADESIVA,bijuterias,Bijuterias,,,12,12,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,etiqueta-escolar-adesiva-3104000004407.jpg
16653381006,3104000004406,varal-de-plastico-p-calcados,VARAL DE PLASTICO P/ CALÇADOS,bijuterias,Bijuterias,,,12,10,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,varal-de-plastico-p-calcados-3104000004406.jpg
16653378877,3104000004405,capa-para-almofada,CAPA PARA ALMOFADA,capinhas-acessorios-celular,Capinhas e Acessórios de Celular,,,17,9,A,,,,,NONE,,SEM_IMAGEM,DESCRICAO_GENERICA,capa-para-almofada-3104000004405.jpg
